id,content,timestamp,username,userdisplayname,userlocation,retweetCount,likeCount,language,source
1634611994593488896,"@pinnacle_paul @PromiseNonso_ You are doing well. That dataset dirty pass gutter. 
For the joined column, change the data type to date.
#DataCleaningchallenge",2023-03-11 17:47:23+00:00,styliee2000,Fola,"Lagos, Nigeria",0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634609393420386312,"Data Sensei 😂😅👏👏
#DataCleaningchallenge",2023-03-11 17:37:03+00:00,AmLegendseyi,Legend Seyi,"lagos state, Nigeria",0,0,it,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634606882714271745,"Day 2; Data Cleaning done using Excel and Power Bi.
I learnt some new functions too.
Thank you @PromiseNonso_  and @vicSomadina 
#DataCleaningchallenge https://t.co/e7MOP5s0kb",2023-03-11 17:27:05+00:00,AyoTJose,AyÒtÒmÍdÉ,Abeg @ayojose,3,24,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634606502433398784,"TOP TO BOTTOM"" Viagra ""Boko Haram"" OBEY COURT ORDER"" Tinubu and Atiku"" Plateau #OccupyINECNOW #DataCleaningchallenge ""Don Jazzy"" ""Mercy Johnson"" Kwankwaso ""Seyi Makinde"" Doherty ""Sule Lamido"" Sowore Wike  ""Desmond Elliot"" ""Mr. Peter Obi"" #gtbank ""Mayor of Ekiti"" #gtbank Genevieve",2023-03-11 17:25:34+00:00,Lovergely,Candy Shop,,1,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634604821800968193,"TOP TO BOTTOM"" Viagra ""Boko Haram"" OBEY COURT ORDER"" Tinubu and Atiku"" Plateau #OccupyINECNOW #DataCleaningchallenge ""Don Jazzy"" ""Mercy Johnson"" Kwankwaso ""Seyi Makinde"" Doherty ""Sule Lamido"" Sowore Wike  ""Desmond Elliot"" ""Mr. Peter Obi"" #gtbank ""Mayor of Ekiti"" #gtbank Genevieve",2023-03-11 17:18:53+00:00,Netizens9ja,Netizens9ja 🇳🇬,Abuja,1,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634603796176224257,"Today, I officially pledge my participation in the ongoing #DataCleaningchallenge where I will be cleaning the messy FIFA 21 dataset.

I will endeavour to give daily update on my progress in cleaning the messy data.",2023-03-11 17:14:49+00:00,Emman_Akins,Emmanuel Akinwale,,0,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634603368248381440,"Day 23 of #100DaysOfCode 
🔶 solved two problems in @leetcode.
🔶 learned about the split and merge columns in power query.
#leetcode #DataCleaningchallenge #Python",2023-03-11 17:13:07+00:00,ashamali369,Asha Mali,Bangalore,1,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634603181601701888,"Joined the challenge #DataCleaningchallenge put together by @PromiseNonso_  truth be told talking about messy, this data is indeed one... we never stop learning…. Thanks so much for this great opportunity @PromiseNonso_ @vicSomadina",2023-03-11 17:12:22+00:00,Tobi_vhicktoh,vheakys,,1,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634602045406584833,"Omo this challenge dey show pepper
#DataCleaningchallenge",2023-03-11 17:07:51+00:00,G_toluwalase,Gabriel,"Abuja, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634599652623261696,"Participating in the #DataCleaningchallenge hosted by @PromiseNonso_ . I could use PoweBI,SQL or Excel but I've noticed my Python skills are lacking when it comes to EDA or Data cleaning. So it's time to challenge myself again. To the many sleepless nights🥂",2023-03-11 16:58:21+00:00,adeniyikabirat1,Caricature of nature😶😶😶😶,,1,14,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634599534285185024,Oh #DataCleaningchallenge 😊,2023-03-11 16:57:53+00:00,emekaaa_,ち,"Lagos, Nigeria",0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634597805011484673,"With this #datacleaningchallenge I'm sure kicking off my #DataAnalytics career. I'll try to show y'all some of my teddy steps and I believe I'll progress real fast.

I look forward to the aide of the Pros henceforth.",2023-03-11 16:51:00+00:00,Jadonsofficiall,Jahbuikem Anderson - Jadons',"Owerri, Nigeria",0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634596267643883524,"Weather they like it or not the young people must take over.

The young must rule because the old people has failed us.

Say no to recycling of leadership!!!
Watch and retwitt

#OcuppyINECNOW Tinubu and Atiku #DataCleaningchallenge Wike Asake https://t.co/eZXNEyhx00",2023-03-11 16:44:54+00:00,DonBosc95046928,SKYBIKEBLOG,"Lagos, Nigeria",0,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634594476076220416,"Brand New Starlink Internet, Electronic Phased Array,Motorized Self Orienting,1P54,Up to 40mm / hour (1.5in / hour),-30°C to 50°C (-22°F to 122°F)100°,50-75W,IEEE 802.11a/b/g/n/ac standards,Wi-Fi 5,Dual Band for N500,000.#KudabankScam #DataCleaningchallenge https://t.co/wHz51zoCQL",2023-03-11 16:37:47+00:00,world94321,F11 Integrated System Solutions,"Lagos, Nigeria",2,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634592386817966080,"So I joined the #datacleaningchallenge by @PromiseNonso_ 
I've been cleaning dataset but this one choke me. Only know God knows where they got it from. Anyway, no matter how dirty we go clean am.
@PromiseNonso_ you do this one. Since yesterday, I'm almost done shay https://t.co/T605apcDy6",2023-03-11 16:29:28+00:00,pinnacle_paul,Paul Aderounmu,,1,32,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634589044574134272,"Shocking Reasons Davido Unfollowed Ubi Franklin will amaze you. Watch him
👇👇👇
https://t.co/AEkVnGzK9A

Tinubu and Atiku"" Plateau  #OccupyINECNOW  #DataCleaningchallenge ""Don Jazzy"" ""Mercy Johnson"" Kwankwaso ""Seyi Makinde"" Doherty ""Sule Lamido"" Sowore Wike  ""Desmond Elliot"" ""Mr https://t.co/f2N6lZKNI5",2023-03-11 16:16:12+00:00,Netizens9ja,Netizens9ja 🇳🇬,Abuja,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634588331907358721,Never knew Data cleaning can be this much tedious and at the same time very interesting 😊. Thanks to @PromiseNonso_ for the #DataCleaningChallenge,2023-03-11 16:13:22+00:00,iyanu_ayodele,Iyanu,"Port Harcourt, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634587765051469824,"Popular club house (Ballroom) at Otigba in Enugu is on fire 🔥 

The cause of the fire is still unknown as of the time of filing this report.

-----------------------------------------
Gbadebo Rhodes Vivour #DataCleaningChallenge #OccupyINECNow Tinubu and Atiku #Emefiele Desmond…",2023-03-11 16:11:07+00:00,Bedezeugo,Bede Ezeugo,Nigeria,4,7,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634586602428137472,I have been really challenged by the #DataCleaningchallenge by @PromiseNonso_ I have had to stretch myself beyond limits.,2023-03-11 16:06:29+00:00,mrlaconic,Elijah Ukwenu,Nigeria ,1,9,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634586261586321409,"Day 2 #DataCleaningchallenge 
Conquering the challenge 💪🏽.",2023-03-11 16:05:08+00:00,Dr_uabello,Bn Umar,Nigeria,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634575665843298304,"""She is Really Gone"": Lady Cries out after Finding Her Best Friend on the Floor over a Man, Shares Video

Tinubu and Atiku Mahmoud Yakubu Messi d Yakubu  
Messi #OccupyINECNOW Sule Lamido Pounded Kwankwaso #SportyBet #DataCleaningchallenge #gtbank https://t.co/76VcQ7tKTG",2023-03-11 15:23:02+00:00,mcebiscoocom,Mc Ebisco,Nigeria,2,8,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634569412840652801,"So, I decided to work on this #datacleaning exercise challenge with @PromiseNonso_ I have successfully cleaned the very messy data set. Gave it my best shot and it turned out to be something great.
#datacleaning
#messydataset
#datacleaningchallenge https://t.co/OLoJKLsvKK",2023-03-11 14:58:11+00:00,davidunamma,CHUKWUGOZIEM,"Abuja, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634569226181648385,"Data cleaning in progress. So amazing how learning indeed doesn't stop. Wow, glad I joined the challenge. 
Thanks @PromiseNonso_ @vicSomadina 
#DataCleaningchallenge",2023-03-11 14:57:27+00:00,prichinga91,PriscillaChingamtolo,"Lilongwe, Malawi",1,8,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634568748454535168,"Can anyone recommend any nice series to watch for this weekend, this TL is so depressing

No Korean series please, something with a lot of suspense

Pounded 19years #KudabankScam #DataCleaningchallenge Accept Genevieve Mo Salah Viagra Mr Peter Obi #gtbank Fulham Buju Mudryk",2023-03-11 14:55:33+00:00,kenychordz,Keny Chordz,"Lagos, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634565144528257027,Excited to hop on #DataCleaningchallenge  curated by @PromiseNonso_ . It promises to be a wonderful time cleaning and unravelling with R. @DOh_Bams  @DataTechSpace @DataAnalytics #R https://t.co/VgO1Kignmx,2023-03-11 14:41:13+00:00,arduinounoboy,Sammy,,3,6,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634564926885752834,"It's my first day (Day 2) of the #DataCleaningchallenge. I checked for duplicates and outliers, checked and changed some columns to their correct data types
With the help of data dictionary provided, it was easy to know what is expected to do.",2023-03-11 14:40:21+00:00,maryam_al_azroh,ijewels.ng✨,Nigeria,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634563643252649985,"#WeekEndAwoof ✨

#AreYouIn 🕺

Kindly Rt Thanks 

👑BimTelecoms

#MTN &amp; #GLO @ 260/gigabyte
#Airtel 290/gigabyte

Offer Valid Till 12/3/23, 11:59pm 🕚

DONJAZZY Seyi Makinde #gtbank #SportyBet Tinubu Atiku Ellu P Peter Obi Desmond Elliot INEC #Obidients #DataCleaningchallenge ✨ https://t.co/N9bnqssddM",2023-03-11 14:35:15+00:00,3plebim,👑 Triple Bim Data Vendor 💡,"Ibadan, Nigeria",6,4,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634561326834917380,"See the original President. 

Mech Johnson, Genevieve, Mr. Peter Obi,Buhari, #DataCleaningchallenge Bvas, wike, Channels Tv,
 https://t.co/NZFayZwj7K",2023-03-11 14:26:03+00:00,Darlington1611,20 Pounds 🙂,"Port Harcourt, Nigeria",0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634561321503956992,"The messy data no go kii me... I go baf for you 

#DataCleaningchallenge",2023-03-11 14:26:02+00:00,bhimblex,Ayomide🤔✨,somewhere in Nigeria,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634560931114958851,"NEPA please now!! Allow me finish this project na.

Almost done... @IBEDC_NG  
#DataCleaningchallenge https://t.co/oakx6RlMMf",2023-03-11 14:24:29+00:00,bhimblex,Ayomide🤔✨,somewhere in Nigeria,1,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634559816264818689,"Day 2 of the #DataCleaningchallenge 

Should have documented Day 1 but network wanna mess things up (God pass you).

Talking about messy, I started working on this dirty FIFA 21 raw dataset, trying to ensure it's clean and ready for analysis.
@PromiseNonso_ @vicSomadina",2023-03-11 14:20:03+00:00,bhimblex,Ayomide🤔✨,somewhere in Nigeria,1,10,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634558368600793091,I joined this challenge #DataCleaningchallenge  put together by @PromiseNonso_  and all I can say is the challenge is challenging 😂 but we move..,2023-03-11 14:14:18+00:00,i_yanu1,Iyanuoluwa,,1,6,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634555005964361730,"I started a #DataCleaningchallenge with 
@PromiseNonso_  .It was a bit difficulty cleaning the dirty with excel, so I networked with people using the same tool and was able to do it perfectly",2023-03-11 14:00:56+00:00,lummieboy,lummieboy,,2,7,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634554037403107329,"Liverpool cannot trash Manchester United bayi... Be like that no mood

Liverpool Genevieve Tinubu and Atiku Kwankwaso pounded mercy Johnson #DataCleaningchallenge Man utd 7-0 Opay https://t.co/Cj5XM2VBP6",2023-03-11 13:57:05+00:00,fin_utopia,Pi Updates 💯 🍯 🐝,Nigeria,16,28,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634553923808686081,"I have just one major plan for the weekend

Saturday - Complete the #DataCleaningchallenge 

Sunday - Write my documentation",2023-03-11 13:56:38+00:00,L_amiin,A.,In front of screens,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634550761613930496,"Day 2  #DataCleaningchallenge ,its actually getting more interesting and easier for me,I have learnt how to use more functions in #Excel,also I have learnt how to use #powerquery on excel
I am glad and I take up the challenge,the support on the groups so far has been awesome🤭 https://t.co/GO2quS3Yln",2023-03-11 13:44:04+00:00,HannahAluko3,Hannah Aluko,"Ibadan, Nigeria",1,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634550050226335745,"Day 2 of #DataCleaningchallenge 
 
Day 2 because I  couldn't even think of documenting anything on Day 1😅😅

My preferred data cleaning tool is Excel and SQL.
The data dirty no be here, Chisos..... I had to pick my pen to write down what could be wrong with the data",2023-03-11 13:41:15+00:00,niffyclaire,~Imefin~,Nigeria,0,6,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634549187072147458,"Learning to clean data and documenting my progress in this wonderful journey 

Thanks @PromiseNonso_ 
#DataCleaningchallenge https://t.co/OUyCyspv5H",2023-03-11 13:37:49+00:00,JeJeNtwrk,Covenant Highways,,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634549101126729731,"The futility of the The Lagos  Igbo / Yoruba ethnic agenda in one simple video Cc @dunni4uzoma 
-
Gbadebo Rhodes Vivour  Alpha Beta Osinbajo Akpabio Desmond Elliot Tinubu Mr. Peter Obi Opay Pounded #DataCleaningchallenge #younetflix  Doherty  #KudabankScam https://t.co/cPKBUjflzO",2023-03-11 13:37:28+00:00,reflexsoundz,Reflex Soundz,In ur speakers,18,35,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634546684406448129,"New Labour Party Anthem 
Lebu…Lebu ..🚀🔈🔉🚨🚨
-
Alpha Beta Osinbajo Genevieve Akpabio Mr. Peter Obi Opay Desmond Elliot #kudabankscam Pounded  #DataCleaningchallenge Doherty Tinubu Atiku Gbadebo Rhodes Vivour https://t.co/KfgvbATVHN",2023-03-11 13:27:52+00:00,reflexsoundz,Reflex Soundz,In ur speakers,79,143,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634546570631827456,"About to start the #DataCleaningchallenge by @PromiseNonso_  using the FIFA21 dataset from kaggle, the tool I'll be using for the data cleaning is Microsoft excel, looking at the dataset, i can see it won't be an easy process, buy I've got this 💪💪

Fighting!!!!",2023-03-11 13:27:25+00:00,Hardeyshinar3,Hardeyshinar,Oyo State ,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634544879685496832,"Take this one hold body for the weekend.

Happy Weekend. 
Rukky cares 🤗 

#YouNetflix Opay #gtbank Silicon Valley Bank Kate Bournemouth Desmond Sasha Mr Peter Obi #DataCleaningchallenge Pounded Gbadebo Rhodes Vivour https://t.co/Y9MkMa6uDq",2023-03-11 13:20:42+00:00,RukkysFooties,Rukky's Footies,,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634544577196466176,"Standard One room self contain for rent 360k, wardrobe, kitchen cabinets, water heater, borehole water and personal meter. Unlimited internet connection available, this is a special arrangement. Agency fee 10%.
Jos Plateau state

Ceballos borno Sam loco #DataCleaningchallenge https://t.co/J45hLejdpi",2023-03-11 13:19:30+00:00,robor42011,Robor dAdvantage,Nigeria ,0,3,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634542188087353348,"Buy MTN data N270/GB, Airtel N300/GB  &amp; GLO N280/GB

Call/WhatsApp: 08170619388

WhatsApp: https://t.co/l68IHct7Re

Boko Haram Opay Yaba Mr. Peter Obi #Emefiele Buhari #DataCleaningchallenge Mummy Mercy Johnson #gtbank Gbadebo Rhodes-Vivour Ondo Alpha Beta #KudaBankScam Obidients https://t.co/47cD3p2JMs",2023-03-11 13:10:00+00:00,MisterStrange01,The Unusual Emissary,"Kwara, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634541173833363459,"Honour to whom it is due.
@ruffydfire God bless and keep you.
#DataCleaningchallenge 
#PeterObiMyPresident 
#obeycourtorder 
#OCCUPYINEC https://t.co/frhsKWULky",2023-03-11 13:05:58+00:00,AyockC,AYOCK CHARLES,,0,4,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634540552661225473,"Rufai Oseni Expose INEC Chairman And Tinubu 

Mercy Johnson / Alpha Beta / Boko Haram / Buhari / Gbadebo Rhodes Vivour / Opay / #Emefiele Mr. Peter Obi #DataCleaningchallenge Senate President https://t.co/xh3Bq9IKN9",2023-03-11 13:03:30+00:00,OpagnewsTv,OPAGNEWS/TV,,1,4,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634539526033924096,"BX COLLECTION 
Kindly send a dm via this 
07033326958

Doherty 
Opay 
Alpha Beta 
#gtbank 
#Emefiele 
#DataCleaningchallenge 
Pounded 
Mercy Johnson 
Gbadebo Rhodes Vivour https://t.co/EKEtGQgmLQ",2023-03-11 12:59:25+00:00,bash_designs,BX COLLECTION,Nigeria,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634539506295554049,"Thought I was ready, this #DataCleaningchallenge by @PromiseNonso_ is really a challenge, never seen a data this dirty before.
#DataAnalytics #Excel",2023-03-11 12:59:21+00:00,matthew_nnamani,MistaRalph,"Uyo,Akwa ibom.",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634539355510325249,"No Obidients will scroll down without Like Retweet and Comment your account📌

Buhari Gbadebo Rhodes Vivour/Plateau/Sam loco/Opay/Pounded/Senate President/Alpha Beta/Mr. Peter Obi/Wizkid/Soludo/#gtbank/#DataCleaningchallenge
#KudabankScam https://t.co/anFPWljQjB",2023-03-11 12:58:45+00:00,CrownprinceCom2,Gbadebo Rhodes-Vivour Stan,Nigeria,6,15,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634539298404941827,Pastor be calming down 🤣😎#Emefiele| Borno |Soludo #OccupyINECNOW| Obidients #DataCleaningchallenge | Anambra State Sule Lamido preach love https://t.co/6qdkslpfCo,2023-03-11 12:58:31+00:00,Ambassadorukgov,Ambassador TV,🇺🇲,1,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634539076387733504,"BX COLLECTION 
Kindly send a dm via this 
07033326958

Alpha Beta 
Doherty 
Opay 
#gtbank 
#Emefiele 
#DataCleaningchallenge 
Pounded 
Gbadebo Rhodes Vivour 
Mercy Johnson https://t.co/2GkqTxAQIq",2023-03-11 12:57:38+00:00,bash_designs,BX COLLECTION,Nigeria,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634538766705590275,"BX COLLECTION 
Kindly send a dm via this 
07033326958

Alpha Beta 
Doherty 
Opay 
#gtbank 
#DataCleaningchallenge 
#Emefiele 
Pounded 
Gbadebo Rhodes Vivour 
Mercy Johnson https://t.co/N0guMvr46j",2023-03-11 12:56:24+00:00,bash_designs,BX COLLECTION,Nigeria,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634538409837449216,"Peter Obi will get his Mandate back, I'm Confident - Gbadebo Speaks to Y... https://t.co/afWPGAoQI9 via @YouTube 
|
|
|
Mercy Johnson Obidients Mr. Peter Obi Buhari Gbadebo Rhodes Vivour #KudabankScam Boko Haram Opay Alpha Beta #DataCleaningchallenge Senate President #Emefiele",2023-03-11 12:54:59+00:00,wide_wo,(World wide) Wo!,,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634538377574744066,"BX COLLECTION 
Kindly send a dm via this 
07033326958

Alpha Beta 
Doherty 
Opay 
#gtbank 
#DataCleaningchallenge 
#Emefiele 
Pounded 
Gbadebo Rhodes Vivour 
Mercy Johnson https://t.co/PZw4WrTVE8",2023-03-11 12:54:52+00:00,bash_designs,BX COLLECTION,Nigeria,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634538117305597954,"Day 2 of #DataCleaningchallenge I tried to fix some incorrect data types, errors in spelling and values, and also tried to remove some irrelevant data… Thanks to @PromiseNonso_  for this challenge at least I’ve practiced most of the Basic things I learnt during this journey.",2023-03-11 12:53:50+00:00,AYOMIDE_247,Ayomide,Nigeria,2,11,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634537992755851264,"BX COLLECTION 
Kindly send a dm via this 
07033326958

Opay 
Doherty 
Alpha Beta 
#gtbank 
#DataCleaningchallenge 
#Emefiele 
Pounded 
Gbadebo Rhodes Vivour 
Mercy Johnson https://t.co/4oNRa83vv3",2023-03-11 12:53:20+00:00,bash_designs,BX COLLECTION,Nigeria,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634537624676319234,"BX COLLECTION 
Kindly send a dm via this 
07033326958

Opay 
Doherty 
Alpha Beta 
#gtbank 
#DataCleaningchallenge 
#Emefiele 
Mercy Johnson 
Pounded 
Gbadebo Rhodes Vivour https://t.co/YVsWOfrjla",2023-03-11 12:51:52+00:00,bash_designs,BX COLLECTION,Nigeria,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634537396275494912,"What manner of man is Peter Obi? Still out there campaigning for Labour Party candidates in the next week's election.

𝗧𝗶𝗻𝘂𝗯𝘂 𝗮𝗻𝗱 𝗔𝘁𝗶𝗸𝘂 Mercy Johnson Doherty Emefiele Sowore Sule Lamido Genevieve #OCCUPYINEC Pounded Kwankwaso Mr. Peter Obi #DataCleaningchallenge https://t.co/p47tLHPg3b",2023-03-11 12:50:58+00:00,itinajnr,OBA OF PI ,FOLLOW ME ,0,3,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634537334019444736,"Followership bought or forced on people don't last. You're a true leader if you don't have to force, coarse or beg people to follow you. It comes willingly and naturally.
#DataCleaningchallenge #Emefiele #OccupyINECNOW Obidiots Wike  Plateau Don Ellu Mayor Soludo Kwankwaso Buhari https://t.co/3FqjUIsWLW",2023-03-11 12:50:43+00:00,boma_ibim,BOMA IBIM,,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634537245548978177,"BX COLLECTION 
Kindly send a dm via this 
07033326958

Opay 
Doherty 
Alpha Beta 
#gtbank 
#DataCleaningchallenge 
#Emefiele 
Pounded 
Gbadebo Rhodes Vivour 
Mercy Johnson https://t.co/rFX4zNpYuV",2023-03-11 12:50:22+00:00,bash_designs,BX COLLECTION,Nigeria,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634537049444188160,@PromiseNonso_ The challenge was very helpful at least I learnt some new stuffs recently…. #DataCleaningchallenge,2023-03-11 12:49:35+00:00,AYOMIDE_247,Ayomide,Nigeria,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634536949703639044,"Boy shō ōts three year old playmate to dḕǟ th in Ogun https://t.co/54thDtkUvp via @YouTube 
|
|
|
Mr. Peter Obi Obidients Buhari Boko Haram Mercy Johnson 
Gbadebo Rhodes Vivour Opay Alpha Beta #DataCleaningchallenge #KudabankScam Yaba Senate President #Emefiele Doherty Agbero",2023-03-11 12:49:11+00:00,wide_wo,(World wide) Wo!,,0,0,tl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634536731587297283,"BX COLLECTION 
Kindly send a dm via this 
07033326958

Alpha Beta 
#gtbank 
Doherty 
#DataCleaningchallenge 
#Emefiele 
Pounded 
Gbadebo Rhodes Vivour 
Mercy Johnson https://t.co/m8lhuuL9C4",2023-03-11 12:48:19+00:00,bash_designs,BX COLLECTION,Nigeria,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634536534610255873,@malcom_okonkwo @DOh_Bams ChatGPT has really helped during this #DataCleaningchallenge  @PromiseNonso_,2023-03-11 12:47:32+00:00,AYOMIDE_247,Ayomide,Nigeria,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1634536379139907584,"BX COLLECTION 
Kindly send a dm via this 
07033326958

Doherty 
Alpha Beta 
#gtbank 
#Emefiele 
#DataCleaningchallenge 
Pounded 
Mercy Johnson 
Gbadebo Rhodes Vivour https://t.co/8608rQ2RCE",2023-03-11 12:46:55+00:00,bash_designs,BX COLLECTION,Nigeria,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634535944379416576,"BX COLLECTION 
Kindly send a dm via this 
07033326958

Doherty 
Alpha Beta 
#gtbank 
Gbadebo Rhodes Vivour. #DataCleaningchallenge 
#Emefiele 
Pounded 
Mercy Johnson https://t.co/PwYnn2GcCL",2023-03-11 12:45:12+00:00,bash_designs,BX COLLECTION,Nigeria,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1634535905980456961,"What an impending global recession would mean for Nigeria’s poor https://t.co/0lyBu3wfRw 
==

Mayor of Ekiti #KudabankScam Tinubu and Atiku| Mr. Peter Obi | Wizkid #DataCleaningchallenge Okoye  #OccupyINECNOW Pounded | Gbadebo Rhodes Vivour | Genevieve #gtbank Mummy",2023-03-11 12:45:02+00:00,aba_your,Just hot,,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1634535845813166082,"https://t.co/NHtnDoL4XQ

#BuhariTormentor 
#MercyJohnson
#Emefiele 
#Osinbajo
#AlpahBeta
#Opay
#PeterObi
#Genevieve
#buhari 
#Obidients
#OBASE 
#KudabankScam 
#DataCleaningchallenge",2023-03-11 12:44:48+00:00,amadigwepaul,Prof. Thevenine💎........LP❤️Whistle Blower🇳🇬💡,"Lekki Phase-2, Lagos State.",0,0,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
